,date,states,default rate,default counts
0,Apr-2011,AK,0.5,1.0
1,Apr-2012,AK,0.3333333333333333,1.0
2,Apr-2013,AK,0.3333333333333333,1.0
3,Apr-2014,AK,0.1,1.0
4,Apr-2015,AK,0.2,7.0
5,Apr-2016,AK,0.2708333333333333,13.0
6,Apr-2017,AK,0.25,16.0
7,Apr-2018,AK,0.22972972972972974,17.0
8,Apr-2019,AK,0.04716981132075472,5.0
9,Aug-2010,AK,0.3333333333333333,1.0
10,Aug-2012,AK,0.0,0.0
11,Aug-2013,AK,0.0,0.0
12,Aug-2014,AK,0.125,1.0
13,Aug-2015,AK,0.18181818181818182,6.0
14,Aug-2016,AK,0.234375,15.0
15,Aug-2017,AK,0.23333333333333334,14.0
16,Aug-2018,AK,0.18571428571428572,13.0
17,Aug-2019,AK,0.0,0.0
18,Dec-2012,AK,0.0,0.0
19,Dec-2013,AK,0.2727272727272727,3.0
20,Dec-2014,AK,0.058823529411764705,1.0
21,Dec-2015,AK,0.2553191489361702,12.0
22,Dec-2016,AK,0.3023255813953488,26.0
23,Dec-2017,AK,0.17857142857142858,10.0
24,Dec-2018,AK,0.13114754098360656,8.0
25,Feb-2012,AK,0.0,0.0
26,Feb-2013,AK,0.2,1.0
27,Feb-2014,AK,0.0,0.0
28,Feb-2015,AK,0.10526315789473684,2.0
29,Feb-2016,AK,0.22807017543859648,13.0
30,Feb-2017,AK,0.21568627450980393,11.0
31,Feb-2018,AK,0.11864406779661017,7.0
32,Feb-2019,AK,0.1927710843373494,16.0
33,Jan-2011,AK,0.0,0.0
34,Jan-2012,AK,0.0,0.0
35,Jan-2013,AK,0.2,1.0
36,Jan-2014,AK,0.35294117647058826,6.0
37,Jan-2015,AK,0.09523809523809523,2.0
38,Jan-2016,AK,0.16,8.0
39,Jan-2017,AK,0.22807017543859648,13.0
40,Jan-2018,AK,0.125,9.0
41,Jan-2019,AK,0.18421052631578946,14.0
42,Jul-2011,AK,0.5,1.0
43,Jul-2012,AK,0.25,1.0
44,Jul-2013,AK,0.375,3.0
45,Jul-2014,AK,0.058823529411764705,1.0
46,Jul-2015,AK,0.16666666666666666,8.0
47,Jul-2016,AK,0.2641509433962264,14.0
48,Jul-2017,AK,0.1016949152542373,6.0
49,Jul-2018,AK,0.1794871794871795,14.0
50,Jul-2019,AK,0.012269938650306749,2.0
51,Jun-2011,AK,0.0,0.0
52,Jun-2013,AK,0.0,0.0
53,Jun-2014,AK,0.3,6.0
54,Jun-2015,AK,0.16129032258064516,5.0
55,Jun-2016,AK,0.2631578947368421,15.0
56,Jun-2017,AK,0.2,16.0
57,Jun-2018,AK,0.26666666666666666,20.0
58,Jun-2019,AK,0.045454545454545456,4.0
59,Mar-2011,AK,0.0,0.0
60,Mar-2012,AK,1.0,1.0
61,Mar-2013,AK,0.0,0.0
62,Mar-2014,AK,0.375,3.0
63,Mar-2015,AK,0.3225806451612903,10.0
64,Mar-2016,AK,0.25,14.0
65,Mar-2017,AK,0.28431372549019607,29.0
66,Mar-2018,AK,0.1951219512195122,16.0
67,Mar-2019,AK,0.19801980198019803,20.0
68,May-2012,AK,0.0,0.0
69,May-2013,AK,0.16666666666666666,1.0
70,May-2014,AK,0.18181818181818182,2.0
71,May-2015,AK,0.16666666666666666,4.0
72,May-2016,AK,0.30357142857142855,17.0
73,May-2017,AK,0.21666666666666667,13.0
74,May-2018,AK,0.189873417721519,15.0
75,May-2019,AK,0.05555555555555555,4.0
76,Nov-2011,AK,0.5,1.0
77,Nov-2012,AK,0.0,0.0
78,Nov-2013,AK,0.0,0.0
79,Nov-2014,AK,0.14285714285714285,3.0
80,Nov-2015,AK,0.22580645161290322,7.0
81,Nov-2016,AK,0.288135593220339,17.0
82,Nov-2017,AK,0.25,21.0
83,Nov-2018,AK,0.19047619047619047,16.0
84,Oct-2009,AK,0.5,1.0
85,Oct-2012,AK,0.0,0.0
86,Oct-2013,AK,0.25,2.0
87,Oct-2014,AK,0.3,6.0
88,Oct-2015,AK,0.16666666666666666,6.0
89,Oct-2016,AK,0.3090909090909091,17.0
90,Oct-2017,AK,0.2,12.0
91,Oct-2018,AK,0.19047619047619047,12.0
92,Sep-2013,AK,0.6666666666666666,2.0
93,Sep-2014,AK,0.06666666666666667,1.0
94,Sep-2015,AK,0.075,3.0
95,Sep-2016,AK,0.2553191489361702,12.0
96,Sep-2017,AK,0.1875,12.0
97,Sep-2018,AK,0.15151515151515152,10.0
98,Apr-2010,AL,0.3333333333333333,1.0
99,Apr-2011,AL,0.0,0.0
100,Apr-2012,AL,0.0,0.0
101,Apr-2013,AL,0.34782608695652173,8.0
102,Apr-2014,AL,0.25,11.0
103,Apr-2015,AL,0.27419354838709675,34.0
104,Apr-2016,AL,0.3058252427184466,63.0
105,Apr-2017,AL,0.2912621359223301,90.0
106,Apr-2018,AL,0.22084367245657568,89.0
107,Apr-2019,AL,0.08365758754863813,43.0
108,Aug-2009,AL,0.0,0.0
109,Aug-2010,AL,0.0,0.0
110,Aug-2011,AL,0.16666666666666666,1.0
111,Aug-2012,AL,0.25,2.0
112,Aug-2013,AL,0.2413793103448276,7.0
113,Aug-2014,AL,0.15625,10.0
114,Aug-2015,AL,0.19875776397515527,32.0
115,Aug-2016,AL,0.3651877133105802,107.0
116,Aug-2017,AL,0.22666666666666666,85.0
117,Aug-2018,AL,0.21171171171171171,94.0
118,Aug-2019,AL,0.0010510223581119817,11.0
119,Dec-2010,AL,0.0,0.0
120,Dec-2011,AL,0.2,2.0
121,Dec-2012,AL,0.3,3.0
122,Dec-2013,AL,0.27586206896551724,8.0
123,Dec-2014,AL,0.3333333333333333,28.0
124,Dec-2015,AL,0.27411167512690354,54.0
125,Dec-2016,AL,0.2582781456953642,78.0
126,Dec-2017,AL,0.2626582278481013,83.0
127,Dec-2018,AL,0.22281167108753316,84.0
128,Feb-2009,AL,0.0,0.0
129,Feb-2010,AL,0.0,0.0
130,Feb-2011,AL,0.0,0.0
131,Feb-2012,AL,0.15384615384615385,2.0
132,Feb-2013,AL,0.17391304347826086,4.0
133,Feb-2014,AL,0.1836734693877551,9.0
134,Feb-2015,AL,0.22549019607843138,23.0
135,Feb-2016,AL,0.25943396226415094,55.0
136,Feb-2017,AL,0.28115015974440893,88.0
137,Feb-2018,AL,0.1830601092896175,67.0
138,Feb-2019,AL,0.1656686626746507,83.0
139,Jan-2009,AL,0.0,0.0
140,Jan-2010,AL,0.3333333333333333,1.0
141,Jan-2012,AL,0.1111111111111111,1.0
142,Jan-2013,AL,0.1,2.0
143,Jan-2014,AL,0.24242424242424243,8.0
144,Jan-2015,AL,0.24545454545454545,27.0
145,Jan-2016,AL,0.23369565217391305,43.0
146,Jan-2017,AL,0.28716216216216217,85.0
147,Jan-2018,AL,0.20984455958549222,81.0
148,Jan-2019,AL,0.2109704641350211,100.0
149,Jul-2008,AL,0.0,0.0
150,Jul-2010,AL,0.25,1.0
151,Jul-2011,AL,0.375,3.0
152,Jul-2012,AL,0.4444444444444444,4.0
153,Jul-2013,AL,0.36,9.0
154,Jul-2014,AL,0.1643835616438356,12.0
155,Jul-2015,AL,0.19672131147540983,36.0
156,Jul-2016,AL,0.31399317406143346,92.0
157,Jul-2017,AL,0.28493150684931506,104.0
158,Jul-2018,AL,0.189010989010989,86.0
159,Jul-2019,AL,0.014285714285714285,14.0
160,Jun-2010,AL,0.0,0.0
161,Jun-2011,AL,0.0,0.0
162,Jun-2012,AL,0.0,0.0
163,Jun-2013,AL,0.5,8.0
164,Jun-2014,AL,0.25,18.0
165,Jun-2015,AL,0.2655367231638418,47.0
166,Jun-2016,AL,0.33935018050541516,94.0
167,Jun-2017,AL,0.24293785310734464,86.0
168,Jun-2018,AL,0.1941031941031941,79.0
169,Jun-2019,AL,0.051597051597051594,21.0
170,Mar-2009,AL,0.0,0.0
171,Mar-2010,AL,0.5,1.0
172,Mar-2011,AL,0.0,0.0
173,Mar-2012,AL,0.07692307692307693,1.0
174,Mar-2013,AL,0.16666666666666666,5.0
175,Mar-2014,AL,0.2857142857142857,14.0
176,Mar-2015,AL,0.3,42.0
177,Mar-2016,AL,0.22743682310469315,63.0
178,Mar-2017,AL,0.21666666666666667,78.0
179,Mar-2018,AL,0.23874755381604695,122.0
180,Mar-2019,AL,0.20758928571428573,93.0
181,May-2010,AL,0.0,0.0
182,May-2011,AL,0.0,0.0
183,May-2012,AL,0.14285714285714285,1.0
184,May-2013,AL,0.2571428571428571,9.0
185,May-2014,AL,0.265625,17.0
186,May-2015,AL,0.30864197530864196,50.0
187,May-2016,AL,0.31620553359683795,80.0
188,May-2017,AL,0.2623376623376623,101.0
189,May-2018,AL,0.18899521531100477,79.0
190,May-2019,AL,0.053830227743271224,26.0
191,Nov-2010,AL,0.0,0.0
192,Nov-2012,AL,0.23076923076923078,3.0
193,Nov-2013,AL,0.2894736842105263,11.0
194,Nov-2014,AL,0.21686746987951808,18.0
195,Nov-2015,AL,0.22988505747126436,40.0
196,Nov-2016,AL,0.3205574912891986,92.0
197,Nov-2017,AL,0.2563451776649746,101.0
198,Nov-2018,AL,0.20952380952380953,88.0
199,Oct-2008,AL,0.0,0.0
200,Oct-2009,AL,0.0,0.0
201,Oct-2010,AL,0.16666666666666666,1.0
202,Oct-2011,AL,0.0,0.0
203,Oct-2012,AL,0.4090909090909091,9.0
204,Oct-2013,AL,0.3333333333333333,12.0
205,Oct-2014,AL,0.3333333333333333,39.0
206,Oct-2015,AL,0.28169014084507044,60.0
207,Oct-2016,AL,0.313588850174216,90.0
208,Oct-2017,AL,0.21975308641975308,89.0
209,Oct-2018,AL,0.25055432372505543,113.0
210,Sep-2008,AL,0.0,0.0
211,Sep-2010,AL,0.0,0.0
212,Sep-2011,AL,0.0,0.0
213,Sep-2012,AL,0.26666666666666666,4.0
214,Sep-2013,AL,0.13513513513513514,5.0
215,Sep-2014,AL,0.3972602739726027,29.0
216,Sep-2015,AL,0.2346368715083799,42.0
217,Sep-2016,AL,0.36363636363636365,116.0
218,Sep-2017,AL,0.28611898016997167,101.0
219,Sep-2018,AL,0.23756906077348067,86.0
220,Apr-2011,AR,0.0,0.0
221,Apr-2012,AR,0.0,0.0
222,Apr-2013,AR,0.15384615384615385,2.0
223,Apr-2014,AR,0.17142857142857143,6.0
224,Apr-2015,AR,0.20253164556962025,16.0
225,Apr-2016,AR,0.3017241379310345,35.0
226,Apr-2017,AR,0.26229508196721313,48.0
227,Apr-2018,AR,0.2441860465116279,63.0
228,Apr-2019,AR,0.09584664536741214,30.0
229,Aug-2010,AR,0.0,0.0
230,Aug-2011,AR,0.2,1.0
231,Aug-2012,AR,0.3333333333333333,1.0
232,Aug-2013,AR,0.30434782608695654,7.0
233,Aug-2014,AR,0.18181818181818182,8.0
234,Aug-2015,AR,0.20754716981132076,22.0
235,Aug-2016,AR,0.3620689655172414,63.0
236,Aug-2017,AR,0.17543859649122806,40.0
237,Aug-2018,AR,0.23018867924528302,61.0
238,Aug-2019,AR,0.0005595188138201147,4.0
239,Dec-2010,AR,0.0,0.0
240,Dec-2011,AR,0.0,0.0
241,Dec-2012,AR,0.4,2.0
242,Dec-2013,AR,0.1111111111111111,2.0
243,Dec-2014,AR,0.23076923076923078,9.0
244,Dec-2015,AR,0.3023255813953488,26.0
245,Dec-2016,AR,0.32,64.0
246,Dec-2017,AR,0.2918918918918919,54.0
247,Dec-2018,AR,0.2145922746781116,50.0
248,Feb-2008,AR,0.0,0.0
249,Feb-2009,AR,0.0,0.0
250,Feb-2010,AR,0.0,0.0
251,Feb-2011,AR,0.0,0.0
252,Feb-2012,AR,0.0,0.0
253,Feb-2013,AR,0.1111111111111111,1.0
254,Feb-2014,AR,0.26666666666666666,8.0
255,Feb-2015,AR,0.16129032258064516,10.0
256,Feb-2016,AR,0.2191780821917808,32.0
257,Feb-2017,AR,0.2621951219512195,43.0
258,Feb-2018,AR,0.19090909090909092,42.0
259,Feb-2019,AR,0.18018018018018017,60.0
260,Jan-2010,AR,0.0,0.0
261,Jan-2011,AR,0.3333333333333333,1.0
262,Jan-2012,AR,1.0,1.0
263,Jan-2013,AR,0.2,2.0
264,Jan-2014,AR,0.16666666666666666,4.0
265,Jan-2015,AR,0.2537313432835821,17.0
266,Jan-2016,AR,0.232,29.0
267,Jan-2017,AR,0.3034825870646766,61.0
268,Jan-2018,AR,0.2581967213114754,63.0
269,Jan-2019,AR,0.23693379790940766,68.0
270,Jul-2009,AR,1.0,1.0
271,Jul-2010,AR,0.0,0.0
272,Jul-2011,AR,0.6666666666666666,2.0
273,Jul-2012,AR,0.1111111111111111,1.0
274,Jul-2013,AR,0.3125,5.0
275,Jul-2014,AR,0.1568627450980392,8.0
276,Jul-2015,AR,0.21138211382113822,26.0
277,Jul-2016,AR,0.38235294117647056,65.0
278,Jul-2017,AR,0.1935483870967742,48.0
279,Jul-2018,AR,0.25547445255474455,70.0
280,Jul-2019,AR,0.015410958904109588,9.0
281,Jun-2011,AR,0.25,1.0
282,Jun-2012,AR,0.25,1.0
283,Jun-2013,AR,0.4117647058823529,7.0
284,Jun-2014,AR,0.25,5.0
285,Jun-2015,AR,0.27472527472527475,25.0
286,Jun-2016,AR,0.34594594594594597,64.0
287,Jun-2017,AR,0.251063829787234,59.0
288,Jun-2018,AR,0.24904214559386972,65.0
289,Jun-2019,AR,0.03260869565217391,9.0
290,Mar-2010,AR,0.0,0.0
291,Mar-2011,AR,0.3333333333333333,1.0
292,Mar-2012,AR,0.25,1.0
293,Mar-2013,AR,0.13333333333333333,2.0
294,Mar-2014,AR,0.24242424242424243,8.0
295,Mar-2015,AR,0.18055555555555555,13.0
296,Mar-2016,AR,0.20714285714285716,29.0
297,Mar-2017,AR,0.30434782608695654,77.0
298,Mar-2018,AR,0.19322033898305085,57.0
299,Mar-2019,AR,0.21107266435986158,61.0
300,May-2012,AR,0.0,0.0
301,May-2013,AR,0.1875,3.0
302,May-2014,AR,0.25,6.0
303,May-2015,AR,0.21875,21.0
304,May-2016,AR,0.31746031746031744,40.0
305,May-2017,AR,0.22666666666666666,51.0
306,May-2018,AR,0.26859504132231404,65.0
307,May-2019,AR,0.045454545454545456,13.0
308,Nov-2010,AR,0.0,0.0
309,Nov-2011,AR,0.0,0.0
310,Nov-2012,AR,0.1,1.0
311,Nov-2013,AR,0.45454545454545453,5.0
312,Nov-2014,AR,0.34285714285714286,12.0
313,Nov-2015,AR,0.2911392405063291,23.0
314,Nov-2016,AR,0.3559322033898305,63.0
315,Nov-2017,AR,0.29213483146067415,78.0
316,Nov-2018,AR,0.225,63.0
317,Oct-2009,AR,0.0,0.0
318,Oct-2010,AR,0.0,0.0
319,Oct-2011,AR,0.6666666666666666,2.0
320,Oct-2012,AR,0.0,0.0
321,Oct-2013,AR,0.38461538461538464,10.0
322,Oct-2014,AR,0.3389830508474576,20.0
323,Oct-2015,AR,0.26495726495726496,31.0
324,Oct-2016,AR,0.3136094674556213,53.0
325,Oct-2017,AR,0.23430962343096234,56.0
326,Oct-2018,AR,0.2222222222222222,62.0
327,Sep-2011,AR,0.0,0.0
328,Sep-2012,AR,0.2222222222222222,2.0
329,Sep-2013,AR,0.2727272727272727,3.0
330,Sep-2014,AR,0.32608695652173914,15.0
331,Sep-2015,AR,0.22429906542056074,24.0
332,Sep-2016,AR,0.3575418994413408,64.0
333,Sep-2017,AR,0.29906542056074764,64.0
334,Sep-2018,AR,0.2689075630252101,64.0
335,Apr-2009,AZ,0.25,1.0
336,Apr-2010,AZ,0.5,1.0
337,Apr-2011,AZ,0.0,0.0
338,Apr-2012,AZ,0.125,2.0
339,Apr-2013,AZ,0.125,7.0
340,Apr-2014,AZ,0.21495327102803738,23.0
341,Apr-2015,AZ,0.2159090909090909,57.0
342,Apr-2016,AZ,0.25462962962962965,110.0
343,Apr-2017,AZ,0.2026578073089701,122.0
344,Apr-2018,AZ,0.17117117117117117,133.0
345,Apr-2019,AZ,0.045019157088122604,47.0
346,Aug-2010,AZ,0.5,1.0
347,Aug-2011,AZ,0.5555555555555556,5.0
348,Aug-2012,AZ,0.23333333333333334,7.0
349,Aug-2013,AZ,0.2692307692307692,14.0
350,Aug-2014,AZ,0.2077922077922078,32.0
351,Aug-2015,AZ,0.26112759643916916,88.0
352,Aug-2016,AZ,0.2620817843866171,141.0
353,Aug-2017,AZ,0.22164276401564537,170.0
354,Aug-2018,AZ,0.18958333333333333,182.0
355,Aug-2019,AZ,0.0005102040816326531,11.0
356,Dec-2008,AZ,1.0,1.0
357,Dec-2009,AZ,0.3333333333333333,1.0
358,Dec-2010,AZ,0.125,1.0
359,Dec-2011,AZ,0.15384615384615385,2.0
360,Dec-2012,AZ,0.2647058823529412,9.0
361,Dec-2013,AZ,0.28205128205128205,22.0
362,Dec-2014,AZ,0.18888888888888888,34.0
363,Dec-2015,AZ,0.21081081081081082,78.0
364,Dec-2016,AZ,0.26692456479690524,138.0
365,Dec-2017,AZ,0.2267037552155772,163.0
366,Dec-2018,AZ,0.16775032509752927,129.0
367,Feb-2009,AZ,0.3333333333333333,1.0
368,Feb-2010,AZ,0.3333333333333333,1.0
369,Feb-2011,AZ,0.0,0.0
370,Feb-2012,AZ,0.3157894736842105,6.0
371,Feb-2013,AZ,0.19148936170212766,9.0
372,Feb-2014,AZ,0.1941747572815534,20.0
373,Feb-2015,AZ,0.14473684210526316,33.0
374,Feb-2016,AZ,0.17761557177615572,73.0
375,Feb-2017,AZ,0.17832167832167833,102.0
376,Feb-2018,AZ,0.1636828644501279,128.0
377,Feb-2019,AZ,0.17034068136272545,170.0
378,Jan-2009,AZ,0.0,0.0
379,Jan-2010,AZ,0.5,2.0
380,Jan-2011,AZ,0.0,0.0
381,Jan-2012,AZ,0.25,3.0
382,Jan-2013,AZ,0.24390243902439024,10.0
383,Jan-2014,AZ,0.3020833333333333,29.0
384,Jan-2015,AZ,0.2222222222222222,48.0
385,Jan-2016,AZ,0.18157181571815717,67.0
386,Jan-2017,AZ,0.23615635179153094,145.0
387,Jan-2018,AZ,0.19631901840490798,160.0
388,Jan-2019,AZ,0.1956769055745165,172.0
389,Jul-2008,AZ,0.0,0.0
390,Jul-2009,AZ,0.6666666666666666,2.0
391,Jul-2010,AZ,0.0,0.0
392,Jul-2011,AZ,0.3333333333333333,2.0
393,Jul-2012,AZ,0.18181818181818182,4.0
394,Jul-2013,AZ,0.23880597014925373,16.0
395,Jul-2014,AZ,0.11403508771929824,13.0
396,Jul-2015,AZ,0.24369747899159663,87.0
397,Jul-2016,AZ,0.27413127413127414,142.0
398,Jul-2017,AZ,0.20540540540540542,152.0
399,Jul-2018,AZ,0.16550925925925927,143.0
400,Jul-2019,AZ,0.010279840091376356,18.0
401,Jun-2009,AZ,0.5,1.0
402,Jun-2010,AZ,1.0,2.0
403,Jun-2011,AZ,0.09090909090909091,1.0
404,Jun-2012,AZ,0.125,2.0
405,Jun-2013,AZ,0.12195121951219512,5.0
406,Jun-2014,AZ,0.18791946308724833,28.0
407,Jun-2015,AZ,0.2099644128113879,59.0
408,Jun-2016,AZ,0.2437137330754352,126.0
409,Jun-2017,AZ,0.1880597014925373,126.0
410,Jun-2018,AZ,0.21379310344827587,186.0
411,Jun-2019,AZ,0.02699530516431925,23.0
412,Mar-2008,AZ,0.0,0.0
413,Mar-2009,AZ,0.4,2.0
414,Mar-2010,AZ,0.5,2.0
415,Mar-2011,AZ,0.0625,1.0
416,Mar-2012,AZ,0.125,3.0
417,Mar-2013,AZ,0.20588235294117646,7.0
418,Mar-2014,AZ,0.21904761904761905,23.0
419,Mar-2015,AZ,0.1520912547528517,40.0
420,Mar-2016,AZ,0.21703853955375255,107.0
421,Mar-2017,AZ,0.18401015228426396,145.0
422,Mar-2018,AZ,0.20185375901132852,196.0
423,Mar-2019,AZ,0.17758985200845667,168.0
424,May-2008,AZ,0.0,0.0
425,May-2009,AZ,0.0,0.0
426,May-2010,AZ,0.125,1.0
427,May-2011,AZ,0.1,1.0
428,May-2012,AZ,0.23809523809523808,5.0
429,May-2013,AZ,0.1951219512195122,8.0
430,May-2014,AZ,0.24107142857142858,27.0
431,May-2015,AZ,0.17872340425531916,42.0
432,May-2016,AZ,0.2531914893617021,119.0
433,May-2017,AZ,0.2276064610866373,155.0
434,May-2018,AZ,0.1800232288037166,155.0
435,May-2019,AZ,0.04022346368715084,36.0
436,Nov-2008,AZ,0.0,0.0
437,Nov-2009,AZ,0.6666666666666666,2.0
438,Nov-2010,AZ,0.25,1.0
439,Nov-2011,AZ,0.1,1.0
440,Nov-2012,AZ,0.3333333333333333,10.0
441,Nov-2013,AZ,0.12987012987012986,10.0
442,Nov-2014,AZ,0.21428571428571427,30.0
443,Nov-2015,AZ,0.17475728155339806,54.0
444,Nov-2016,AZ,0.24414715719063546,146.0
445,Nov-2017,AZ,0.19324324324324324,143.0
446,Nov-2018,AZ,0.17861482381530985,147.0
447,Oct-2008,AZ,0.0,0.0
448,Oct-2009,AZ,0.0,0.0
449,Oct-2010,AZ,0.0,0.0
450,Oct-2011,AZ,0.06666666666666667,1.0
451,Oct-2012,AZ,0.32,8.0
452,Oct-2013,AZ,0.2077922077922078,16.0
453,Oct-2014,AZ,0.2215909090909091,39.0
454,Oct-2015,AZ,0.2694300518134715,104.0
455,Oct-2016,AZ,0.2598870056497175,138.0
456,Oct-2017,AZ,0.22165605095541402,174.0
457,Oct-2018,AZ,0.19094922737306844,173.0
458,Sep-2008,AZ,0.0,0.0
459,Sep-2009,AZ,0.0,0.0
460,Sep-2010,AZ,0.0,0.0
461,Sep-2011,AZ,0.4,4.0
462,Sep-2012,AZ,0.24242424242424243,8.0
463,Sep-2013,AZ,0.23728813559322035,14.0
464,Sep-2014,AZ,0.28205128205128205,44.0
465,Sep-2015,AZ,0.27089337175792505,94.0
466,Sep-2016,AZ,0.2620689655172414,152.0
467,Sep-2017,AZ,0.2295774647887324,163.0
468,Sep-2018,AZ,0.21329987452948557,170.0
469,Apr-2008,CA,0.0,0.0
470,Apr-2009,CA,0.36363636363636365,4.0
471,Apr-2010,CA,0.48148148148148145,13.0
472,Apr-2011,CA,0.15384615384615385,14.0
473,Apr-2012,CA,0.2345679012345679,38.0
474,Apr-2013,CA,0.212707182320442,77.0
475,Apr-2014,CA,0.2002534854245881,158.0
476,Apr-2015,CA,0.17675415104445635,330.0
477,Apr-2016,CA,0.22758620689655173,594.0
478,Apr-2017,CA,0.2211699164345404,794.0
479,Apr-2018,CA,0.18101092896174864,795.0
480,Apr-2019,CA,0.059641419685327476,326.0
481,Aug-2008,CA,0.0,0.0
482,Aug-2009,CA,0.6363636363636364,7.0
483,Aug-2010,CA,0.3793103448275862,11.0
484,Aug-2011,CA,0.24324324324324326,18.0
485,Aug-2012,CA,0.23958333333333334,46.0
486,Aug-2013,CA,0.21748400852878466,102.0
487,Aug-2014,CA,0.21996466431095407,249.0
488,Aug-2015,CA,0.21165501165501166,454.0
489,Aug-2016,CA,0.24313358302122348,779.0
490,Aug-2017,CA,0.21770068934845452,979.0
491,Aug-2018,CA,0.18500468603561387,987.0
492,Aug-2019,CA,0.0004718543046357616,57.0
493,Dec-2008,CA,0.0,0.0
494,Dec-2009,CA,0.4166666666666667,10.0
495,Dec-2010,CA,0.3125,15.0
496,Dec-2011,CA,0.18556701030927836,18.0
497,Dec-2012,CA,0.271889400921659,59.0
498,Dec-2013,CA,0.20855614973262032,117.0
499,Dec-2014,CA,0.2199367088607595,278.0
500,Dec-2015,CA,0.20008019246190858,499.0
501,Dec-2016,CA,0.23035460992907802,812.0
502,Dec-2017,CA,0.22055730809674026,839.0
503,Dec-2018,CA,0.18583671628326567,824.0
504,Feb-2009,CA,0.16666666666666666,2.0
505,Feb-2010,CA,0.10526315789473684,4.0
506,Feb-2011,CA,0.13636363636363635,12.0
507,Feb-2012,CA,0.16546762589928057,23.0
508,Feb-2013,CA,0.18996415770609318,53.0
509,Feb-2014,CA,0.19699248120300752,131.0
510,Feb-2015,CA,0.18766937669376693,277.0
511,Feb-2016,CA,0.19089900110987792,516.0
512,Feb-2017,CA,0.20215869311551926,693.0
513,Feb-2018,CA,0.17230046948356809,734.0
514,Feb-2019,CA,0.17880917159763313,967.0
515,Jan-2009,CA,0.25,1.0
516,Jan-2010,CA,0.5,8.0
517,Jan-2011,CA,0.11666666666666667,7.0
518,Jan-2012,CA,0.24770642201834864,27.0
519,Jan-2013,CA,0.2518518518518518,68.0
520,Jan-2014,CA,0.21286370597243492,139.0
521,Jan-2015,CA,0.18309859154929578,273.0
522,Jan-2016,CA,0.2040241448692153,507.0
523,Jan-2017,CA,0.24792243767313019,895.0
524,Jan-2018,CA,0.20827998292787026,976.0
525,Jan-2019,CA,0.19818777713514554,1028.0
526,Jul-2008,CA,0.0,0.0
527,Jul-2009,CA,0.42857142857142855,3.0
528,Jul-2010,CA,0.23076923076923078,9.0
529,Jul-2011,CA,0.25333333333333335,19.0
530,Jul-2012,CA,0.2542372881355932,45.0
531,Jul-2013,CA,0.2553191489361702,108.0
532,Jul-2014,CA,0.1981042654028436,209.0
533,Jul-2015,CA,0.18716577540106952,420.0
534,Jul-2016,CA,0.24237661112857592,771.0
535,Jul-2017,CA,0.20840296013368345,873.0
536,Jul-2018,CA,0.18619712608783648,920.0
537,Jul-2019,CA,0.011765952936188255,111.0
538,Jun-2008,CA,0.0,0.0
539,Jun-2009,CA,0.13333333333333333,2.0
540,Jun-2010,CA,0.3333333333333333,8.0
541,Jun-2011,CA,0.20689655172413793,12.0
542,Jun-2012,CA,0.26490066225165565,40.0
543,Jun-2013,CA,0.1907356948228883,70.0
544,Jun-2014,CA,0.20867768595041322,202.0
545,Jun-2015,CA,0.2009226037929267,392.0
546,Jun-2016,CA,0.249485949280329,728.0
547,Jun-2017,CA,0.21683075480543834,925.0
548,Jun-2018,CA,0.1882076479384747,881.0
549,Jun-2019,CA,0.026696329254727477,120.0
550,Mar-2008,CA,0.0,0.0
551,Mar-2009,CA,0.2857142857142857,2.0
552,Mar-2010,CA,0.26666666666666666,8.0
553,Mar-2011,CA,0.11711711711711711,13.0
554,Mar-2012,CA,0.22941176470588234,39.0
555,Mar-2013,CA,0.16624040920716113,65.0
556,Mar-2014,CA,0.1775,142.0
557,Mar-2015,CA,0.173391494002181,318.0
558,Mar-2016,CA,0.20133164235890932,635.0
559,Mar-2017,CA,0.20930232558139536,972.0
560,Mar-2018,CA,0.17601656626506024,935.0
561,Mar-2019,CA,0.16355489171023152,876.0
562,May-2008,CA,0.5,1.0
563,May-2009,CA,0.36363636363636365,4.0
564,May-2010,CA,0.36,9.0
565,May-2011,CA,0.20689655172413793,18.0
566,May-2012,CA,0.21153846153846154,33.0
567,May-2013,CA,0.2066326530612245,81.0
568,May-2014,CA,0.1851400730816078,152.0
569,May-2015,CA,0.19328641039523553,357.0
570,May-2016,CA,0.2427255985267035,659.0
571,May-2017,CA,0.22263588979895757,897.0
572,May-2018,CA,0.19084141664786827,846.0
573,May-2019,CA,0.04300202839756592,212.0
574,Nov-2008,CA,0.16666666666666666,1.0
575,Nov-2009,CA,0.46153846153846156,6.0
576,Nov-2010,CA,0.25,7.0
577,Nov-2011,CA,0.24742268041237114,24.0
578,Nov-2012,CA,0.2409090909090909,53.0
579,Nov-2013,CA,0.1953781512605042,93.0
580,Nov-2014,CA,0.22657743785850862,237.0
581,Nov-2015,CA,0.19721577726218098,425.0
582,Nov-2016,CA,0.23265940902021773,748.0
583,Nov-2017,CA,0.21043083900226758,928.0
584,Nov-2018,CA,0.18906752411575561,882.0
585,Oct-2008,CA,0.42857142857142855,3.0
586,Oct-2009,CA,0.4444444444444444,4.0
587,Oct-2010,CA,0.3157894736842105,12.0
588,Oct-2011,CA,0.25316455696202533,20.0
589,Oct-2012,CA,0.30869565217391304,71.0
590,Oct-2013,CA,0.2782931354359926,150.0
